id,created_at,parameter,serial_number,ts,value,device_model_id
2564870273,2023-01-01T09:34:10.170527,inverterStatus,J01G11301BNB114,2023-01-01T06:23:37.407,On-Grid,13
2564870274,2023-01-01T09:34:10.171057,PV4Current,J01G11301BNB114,2023-01-01T06:23:37.407,0,13
2564870275,2023-01-01T09:34:10.171593,Temp,J01G11301BNB114,2023-01-01T06:23:37.407,29,13
2564870276,2023-01-01T09:34:10.172145,BVoltage,J01G11301BNB114,2023-01-01T06:23:37.407,0,13
2564870277,2023-01-01T09:34:10.172726,BCurrent,J01G11301BNB114,2023-01-01T06:23:37.407,0,13
2564870278,2023-01-01T09:34:10.173295,PV4Voltage,J01G11301BNB114,2023-01-01T06:23:37.407,0,13
2564870279,2023-01-01T09:34:10.173851,outputEnergy,J01G11301BNB114,2023-01-01T06:23:37.407,4871.6,13
2564870280,2023-01-01T09:34:10.174398,CVoltage,J01G11301BNB114,2023-01-01T06:23:37.407,0,13
2564870281,2023-01-01T09:34:10.174959,PV2Voltage,J01G11301BNB114,2023-01-01T06:23:37.407,252.6,13
2564870282,2023-01-01T09:34:10.175569,PV3Voltage,J01G11301BNB114,2023-01-01T06:23:37.407,0,13
2564870283,2023-01-01T09:34:10.176149,acActivePower,J01G11301BNB114,2023-01-01T06:23:37.407,0.902,13
2564991120,2023-01-01T09:42:25.164191,PV1Current,J01G11301BNB114,2023-01-01T06:29:37.416,2.5,13
2564991121,2023-01-01T09:42:25.165468,PV1Voltage,J01G11301BNB114,2023-01-01T06:29:37.416,319.4,13
2564991122,2023-01-01T09:42:25.166095,PV3Current,J01G11301BNB114,2023-01-01T06:29:37.416,0,13
2564991123,2023-01-01T09:42:25.166705,powerFactory,J01G11301BNB114,2023-01-01T06:29:37.416,1,13
2564991124,2023-01-01T09:42:25.167320,deviceID,J01G11301BNB114,2023-01-01T06:29:37.416,J01G11301BNB114,13
2564991125,2023-01-01T09:42:25.167948,CCurrent,J01G11301BNB114,2023-01-01T06:29:37.416,0,13
2564991126,2023-01-01T09:42:25.168569,PV2Current,J01G11301BNB114,2023-01-01T06:29:37.416,1.1,13
2564991127,2023-01-01T09:42:25.169146,lineFrequency,J01G11301BNB114,2023-01-01T06:29:37.416,60,13
2564991128,2023-01-01T09:42:25.169722,ACurrent,J01G11301BNB114,2023-01-01T06:29:37.416,4.7,13
2564991129,2023-01-01T09:42:25.170306,AVoltage,J01G11301BNB114,2023-01-01T06:29:37.416,228.6,13
2564991130,2023-01-01T09:42:25.170894,inverterStatus,J01G11301BNB114,2023-01-01T06:29:37.416,On-Grid,13
2564991131,2023-01-01T09:42:25.171490,PV4Current,J01G11301BNB114,2023-01-01T06:29:37.416,0,13
2564991132,2023-01-01T09:42:25.172084,Temp,J01G11301BNB114,2023-01-01T06:29:37.416,30,13
2564991133,2023-01-01T09:42:25.172673,BVoltage,J01G11301BNB114,2023-01-01T06:29:37.416,0,13
2564991134,2023-01-01T09:42:25.173241,BCurrent,J01G11301BNB114,2023-01-01T06:29:37.416,0,13
2564991135,2023-01-01T09:42:25.173812,PV4Voltage,J01G11301BNB114,2023-01-01T06:29:37.416,0,13
2564991136,2023-01-01T09:42:25.174413,outputEnergy,J01G11301BNB114,2023-01-01T06:29:37.416,4871.7,13
2564991137,2023-01-01T09:42:25.175001,CVoltage,J01G11301BNB114,2023-01-01T06:29:37.416,0,13
2564991138,2023-01-01T09:42:25.175831,PV2Voltage,J01G11301BNB114,2023-01-01T06:29:37.416,236.9,13
2564991139,2023-01-01T09:42:25.176790,PV3Voltage,J01G11301BNB114,2023-01-01T06:29:37.416,0,13
2564991140,2023-01-01T09:42:25.177409,acActivePower,J01G11301BNB114,2023-01-01T06:29:37.416,1.087,13
2565114727,2023-01-01T09:50:57.399610,PV1Current,J01G11301BNB114,2023-01-01T06:35:37.421,2.7,13
2565114728,2023-01-01T09:50:57.400674,PV1Voltage,J01G11301BNB114,2023-01-01T06:35:37.421,320.9,13
2565114729,2023-01-01T09:50:57.401189,PV3Current,J01G11301BNB114,2023-01-01T06:35:37.421,0,13
2565114730,2023-01-01T09:50:57.401706,powerFactory,J01G11301BNB114,2023-01-01T06:35:37.421,1,13
2565114731,2023-01-01T09:50:57.402236,deviceID,J01G11301BNB114,2023-01-01T06:35:37.421,J01G11301BNB114,13
2565114732,2023-01-01T09:50:57.402762,CCurrent,J01G11301BNB114,2023-01-01T06:35:37.421,0,13
2565114733,2023-01-01T09:50:57.403285,PV2Current,J01G11301BNB114,2023-01-01T06:35:37.421,1.7,13
2565114734,2023-01-01T09:50:57.403810,lineFrequency,J01G11301BNB114,2023-01-01T06:35:37.421,60.01,13
2565114735,2023-01-01T09:50:57.404394,ACurrent,J01G11301BNB114,2023-01-01T06:35:37.421,5.7,13
2565114736,2023-01-01T09:50:57.404902,AVoltage,J01G11301BNB114,2023-01-01T06:35:37.421,229.8,13
2565114737,2023-01-01T09:50:57.405436,inverterStatus,J01G11301BNB114,2023-01-01T06:35:37.421,On-Grid,13
2565114738,2023-01-01T09:50:57.405999,PV4Current,J01G11301BNB114,2023-01-01T06:35:37.421,0,13
2565114739,2023-01-01T09:50:57.406540,Temp,J01G11301BNB114,2023-01-01T06:35:37.421,31,13
2565114740,2023-01-01T09:50:57.407071,BVoltage,J01G11301BNB114,2023-01-01T06:35:37.421,0,13
2565114741,2023-01-01T09:50:57.407599,BCurrent,J01G11301BNB114,2023-01-01T06:35:37.421,0,13
2565114742,2023-01-01T09:50:57.408134,PV4Voltage,J01G11301BNB114,2023-01-01T06:35:37.421,0,13
2565114743,2023-01-01T09:50:57.408647,outputEnergy,J01G11301BNB114,2023-01-01T06:35:37.421,4871.8,13
2565114744,2023-01-01T09:50:57.409164,CVoltage,J01G11301BNB114,2023-01-01T06:35:37.421,0,13
2565114745,2023-01-01T09:50:57.409665,PV2Voltage,J01G11301BNB114,2023-01-01T06:35:37.421,221.2,13
2565114746,2023-01-01T09:50:57.410173,PV3Voltage,J01G11301BNB114,2023-01-01T06:35:37.421,0,13
2565114747,2023-01-01T09:50:57.410665,acActivePower,J01G11301BNB114,2023-01-01T06:35:37.421,1.316,13
2565236949,2023-01-01T09:59:04.885394,PV1Current,J01G11301BNB114,2023-01-01T06:41:37.432,3.5,13
2565236950,2023-01-01T09:59:04.886526,PV1Voltage,J01G11301BNB114,2023-01-01T06:41:37.432,321.2,13
2565236951,2023-01-01T09:59:04.887089,PV3Current,J01G11301BNB114,2023-01-01T06:41:37.432,0,13
2565236952,2023-01-01T09:59:04.887613,powerFactory,J01G11301BNB114,2023-01-01T06:41:37.432,1,13
2565236953,2023-01-01T09:59:04.888122,deviceID,J01G11301BNB114,2023-01-01T06:41:37.432,J01G11301BNB114,13
2565236954,2023-01-01T09:59:04.888629,CCurrent,J01G11301BNB114,2023-01-01T06:41:37.432,0,13
2565236955,2023-01-01T09:59:04.889139,PV2Current,J01G11301BNB114,2023-01-01T06:41:37.432,2.1,13
2565236956,2023-01-01T09:59:04.889633,lineFrequency,J01G11301BNB114,2023-01-01T06:41:37.432,60.02,13
2565236957,2023-01-01T09:59:04.890182,ACurrent,J01G11301BNB114,2023-01-01T06:41:37.432,6.9,13
2565236958,2023-01-01T09:59:04.890677,AVoltage,J01G11301BNB114,2023-01-01T06:41:37.432,231.9,13
2565236959,2023-01-01T09:59:04.891169,inverterStatus,J01G11301BNB114,2023-01-01T06:41:37.432,On-Grid,13
2565236960,2023-01-01T09:59:04.891659,PV4Current,J01G11301BNB114,2023-01-01T06:41:37.432,0,13
2565236961,2023-01-01T09:59:04.892157,Temp,J01G11301BNB114,2023-01-01T06:41:37.432,31,13
2565236962,2023-01-01T09:59:04.892650,BVoltage,J01G11301BNB114,2023-01-01T06:41:37.432,0,13
2565236963,2023-01-01T09:59:04.893150,BCurrent,J01G11301BNB114,2023-01-01T06:41:37.432,0,13
2565236964,2023-01-01T09:59:04.893641,PV4Voltage,J01G11301BNB114,2023-01-01T06:41:37.432,0,13
2565236965,2023-01-01T09:59:04.894148,outputEnergy,J01G11301BNB114,2023-01-01T06:41:37.432,4872,13
2565236966,2023-01-01T09:59:04.894637,CVoltage,J01G11301BNB114,2023-01-01T06:41:37.432,0,13
2565236967,2023-01-01T09:59:04.895152,PV2Voltage,J01G11301BNB114,2023-01-01T06:41:37.432,224.3,13
2565236968,2023-01-01T09:59:04.895659,PV3Voltage,J01G11301BNB114,2023-01-01T06:41:37.432,0,13
2565236969,2023-01-01T09:59:04.896152,acActivePower,J01G11301BNB114,2023-01-01T06:41:37.432,1.623,13
2565358288,2023-01-01T10:07:10.754968,PV1Current,J01G11301BNB114,2023-01-01T06:47:37.439,4,13
2565358289,2023-01-01T10:07:10.756034,PV1Voltage,J01G11301BNB114,2023-01-01T06:47:37.439,316.4,13
2565358290,2023-01-01T10:07:10.756555,PV3Current,J01G11301BNB114,2023-01-01T06:47:37.439,0,13
2565358291,2023-01-01T10:07:10.757041,powerFactory,J01G11301BNB114,2023-01-01T06:47:37.439,1,13
2565358292,2023-01-01T10:07:10.757541,deviceID,J01G11301BNB114,2023-01-01T06:47:37.439,J01G11301BNB114,13
2565358293,2023-01-01T10:07:10.758047,CCurrent,J01G11301BNB114,2023-01-01T06:47:37.439,0,13
2565358294,2023-01-01T10:07:10.758540,PV2Current,J01G11301BNB114,2023-01-01T06:47:37.439,2.4,13
2565358295,2023-01-01T10:07:10.759091,lineFrequency,J01G11301BNB114,2023-01-01T06:47:37.439,60.01,13
2565358296,2023-01-01T10:07:10.759622,ACurrent,J01G11301BNB114,2023-01-01T06:47:37.439,7.9,13
2565358297,2023-01-01T10:07:10.760117,AVoltage,J01G11301BNB114,2023-01-01T06:47:37.439,227.8,13
2565358298,2023-01-01T10:07:10.760598,inverterStatus,J01G11301BNB114,2023-01-01T06:47:37.439,On-Grid,13
2565358299,2023-01-01T10:07:10.761081,PV4Current,J01G11301BNB114,2023-01-01T06:47:37.439,0,13
2565358300,2023-01-01T10:07:10.761569,Temp,J01G11301BNB114,2023-01-01T06:47:37.439,32,13
2565358301,2023-01-01T10:07:10.762079,BVoltage,J01G11301BNB114,2023-01-01T06:47:37.439,0,13
2565358302,2023-01-01T10:07:10.762574,BCurrent,J01G11301BNB114,2023-01-01T06:47:37.439,0,13
2565358303,2023-01-01T10:07:10.763063,PV4Voltage,J01G11301BNB114,2023-01-01T06:47:37.439,0,13
2565358304,2023-01-01T10:07:10.763570,outputEnergy,J01G11301BNB114,2023-01-01T06:47:37.439,4872.1,13
2565358305,2023-01-01T10:07:10.764072,CVoltage,J01G11301BNB114,2023-01-01T06:47:37.439,0,13
2565358306,2023-01-01T10:07:10.764578,PV2Voltage,J01G11301BNB114,2023-01-01T06:47:37.439,234.2,13
2565358307,2023-01-01T10:07:10.765136,PV3Voltage,J01G11301BNB114,2023-01-01T06:47:37.439,0,13
2565358308,2023-01-01T10:07:10.765665,acActivePower,J01G11301BNB114,2023-01-01T06:47:37.439,1.85,13
2565480867,2023-01-01T10:15:37.263426,PV1Current,J01G11301BNB114,2023-01-01T06:53:37.445,4.4,13
2565480868,2023-01-01T10:15:37.264880,PV1Voltage,J01G11301BNB114,2023-01-01T06:53:37.445,316.2,13
2565480869,2023-01-01T10:15:37.265511,PV3Current,J01G11301BNB114,2023-01-01T06:53:37.445,0,13
2565480870,2023-01-01T10:15:37.266122,powerFactory,J01G11301BNB114,2023-01-01T06:53:37.445,1,13
2565480871,2023-01-01T10:15:37.266740,deviceID,J01G11301BNB114,2023-01-01T06:53:37.445,J01G11301BNB114,13
2565480872,2023-01-01T10:15:37.267364,CCurrent,J01G11301BNB114,2023-01-01T06:53:37.445,0,13
2565480873,2023-01-01T10:15:37.267948,PV2Current,J01G11301BNB114,2023-01-01T06:53:37.445,2.6,13
2565480874,2023-01-01T10:15:37.268522,lineFrequency,J01G11301BNB114,2023-01-01T06:53:37.445,60.06,13
2565480875,2023-01-01T10:15:37.269095,ACurrent,J01G11301BNB114,2023-01-01T06:53:37.445,8.7,13
2565480876,2023-01-01T10:15:37.269690,AVoltage,J01G11301BNB114,2023-01-01T06:53:37.445,228.6,13
2565480877,2023-01-01T10:15:37.270319,inverterStatus,J01G11301BNB114,2023-01-01T06:53:37.445,On-Grid,13
2565480878,2023-01-01T10:15:37.270932,PV4Current,J01G11301BNB114,2023-01-01T06:53:37.445,0,13
2565480879,2023-01-01T10:15:37.271586,Temp,J01G11301BNB114,2023-01-01T06:53:37.445,33,13
2565480880,2023-01-01T10:15:37.272446,BVoltage,J01G11301BNB114,2023-01-01T06:53:37.445,0,13
2565480881,2023-01-01T10:15:37.273076,BCurrent,J01G11301BNB114,2023-01-01T06:53:37.445,0,13
2565480882,2023-01-01T10:15:37.273709,PV4Voltage,J01G11301BNB114,2023-01-01T06:53:37.445,0,13
2565480883,2023-01-01T10:15:37.274310,outputEnergy,J01G11301BNB114,2023-01-01T06:53:37.445,4872.3,13
2565480884,2023-01-01T10:15:37.274905,CVoltage,J01G11301BNB114,2023-01-01T06:53:37.445,0,13
2565480885,2023-01-01T10:15:37.275523,PV2Voltage,J01G11301BNB114,2023-01-01T06:53:37.445,242.4,13
2565480886,2023-01-01T10:15:37.276235,PV3Voltage,J01G11301BNB114,2023-01-01T06:53:37.445,0,13
2565480887,2023-01-01T10:15:37.276858,acActivePower,J01G11301BNB114,2023-01-01T06:53:37.445,2.014,13
2565603361,2023-01-01T10:24:16.478382,PV1Current,J01G11301BNB114,2023-01-01T06:59:37.453,4.7,13
2565603362,2023-01-01T10:24:16.479589,PV1Voltage,J01G11301BNB114,2023-01-01T06:59:37.453,316,13
2565603363,2023-01-01T10:24:16.480185,PV3Current,J01G11301BNB114,2023-01-01T06:59:37.453,0,13
2565603364,2023-01-01T10:24:16.480811,powerFactory,J01G11301BNB114,2023-01-01T06:59:37.453,1,13
2565603365,2023-01-01T10:24:16.481422,deviceID,J01G11301BNB114,2023-01-01T06:59:37.453,J01G11301BNB114,13
2565603366,2023-01-01T10:24:16.482041,CCurrent,J01G11301BNB114,2023-01-01T06:59:37.453,0,13
2565603367,2023-01-01T10:24:16.482642,PV2Current,J01G11301BNB114,2023-01-01T06:59:37.453,2.8,13
2565603368,2023-01-01T10:24:16.483271,lineFrequency,J01G11301BNB114,2023-01-01T06:59:37.453,60.05,13
2565603369,2023-01-01T10:24:16.483828,ACurrent,J01G11301BNB114,2023-01-01T06:59:37.453,9.5,13
2565603370,2023-01-01T10:24:16.484398,AVoltage,J01G11301BNB114,2023-01-01T06:59:37.453,229.3,13
2565603371,2023-01-01T10:24:16.484971,inverterStatus,J01G11301BNB114,2023-01-01T06:59:37.453,On-Grid,13
2565603372,2023-01-01T10:24:16.485530,PV4Current,J01G11301BNB114,2023-01-01T06:59:37.453,0,13
2565603373,2023-01-01T10:24:16.486138,Temp,J01G11301BNB114,2023-01-01T06:59:37.453,34,13
2565603374,2023-01-01T10:24:16.486772,BVoltage,J01G11301BNB114,2023-01-01T06:59:37.453,0,13
2565603375,2023-01-01T10:24:16.487390,BCurrent,J01G11301BNB114,2023-01-01T06:59:37.453,0,13
2565603376,2023-01-01T10:24:16.488019,PV4Voltage,J01G11301BNB114,2023-01-01T06:59:37.453,0,13
2565603377,2023-01-01T10:24:16.488619,outputEnergy,J01G11301BNB114,2023-01-01T06:59:37.453,4872.5,13
2565603378,2023-01-01T10:24:16.489199,CVoltage,J01G11301BNB114,2023-01-01T06:59:37.453,0,13
2565603379,2023-01-01T10:24:16.489785,PV2Voltage,J01G11301BNB114,2023-01-01T06:59:37.453,252.8,13
2565603380,2023-01-01T10:24:16.490338,PV3Voltage,J01G11301BNB114,2023-01-01T06:59:37.453,0,13
2565603381,2023-01-01T10:24:16.490894,acActivePower,J01G11301BNB114,2023-01-01T06:59:37.453,2.205,13
2565724658,2023-01-01T10:32:43.774278,PV1Current,J01G11301BNB114,2023-01-01T07:05:37.462,5.1,13
2565724659,2023-01-01T10:32:43.775593,PV1Voltage,J01G11301BNB114,2023-01-01T07:05:37.462,315.6,13
2565724660,2023-01-01T10:32:43.776223,PV3Current,J01G11301BNB114,2023-01-01T07:05:37.462,0,13
2565724661,2023-01-01T10:32:43.776841,powerFactory,J01G11301BNB114,2023-01-01T07:05:37.462,1,13
2565724662,2023-01-01T10:32:43.777421,deviceID,J01G11301BNB114,2023-01-01T07:05:37.462,J01G11301BNB114,13
2565724663,2023-01-01T10:32:43.778008,CCurrent,J01G11301BNB114,2023-01-01T07:05:37.462,0,13
2565724664,2023-01-01T10:32:43.778609,PV2Current,J01G11301BNB114,2023-01-01T07:05:37.462,3.1,13
2565724665,2023-01-01T10:32:43.779202,lineFrequency,J01G11301BNB114,2023-01-01T07:05:37.462,59.97,13
2565724666,2023-01-01T10:32:43.779779,ACurrent,J01G11301BNB114,2023-01-01T07:05:37.462,10.3,13
2565724667,2023-01-01T10:32:43.780377,AVoltage,J01G11301BNB114,2023-01-01T07:05:37.462,228.1,13
2565724668,2023-01-01T10:32:43.780956,inverterStatus,J01G11301BNB114,2023-01-01T07:05:37.462,On-Grid,13
2565724669,2023-01-01T10:32:43.781554,PV4Current,J01G11301BNB114,2023-01-01T07:05:37.462,0,13
2565724670,2023-01-01T10:32:43.782158,Temp,J01G11301BNB114,2023-01-01T07:05:37.462,35,13
2565724671,2023-01-01T10:32:43.782723,BVoltage,J01G11301BNB114,2023-01-01T07:05:37.462,0,13
2565724672,2023-01-01T10:32:43.783282,BCurrent,J01G11301BNB114,2023-01-01T07:05:37.462,0,13
2565724673,2023-01-01T10:32:43.783845,PV4Voltage,J01G11301BNB114,2023-01-01T07:05:37.462,0,13
2565724674,2023-01-01T10:32:43.784426,outputEnergy,J01G11301BNB114,2023-01-01T07:05:37.462,4872.8,13
2565724675,2023-01-01T10:32:43.785020,CVoltage,J01G11301BNB114,2023-01-01T07:05:37.462,0,13
2565724676,2023-01-01T10:32:43.785615,PV2Voltage,J01G11301BNB114,2023-01-01T07:05:37.462,252.3,13
2565724677,2023-01-01T10:32:43.786199,PV3Voltage,J01G11301BNB114,2023-01-01T07:05:37.462,0,13
2565724678,2023-01-01T10:32:43.786846,acActivePower,J01G11301BNB114,2023-01-01T07:05:37.462,2.389,13
2565847529,2023-01-01T10:41:20.020127,PV1Current,J01G11301BNB114,2023-01-01T07:11:37.469,5,13
2565847530,2023-01-01T10:41:20.022309,PV1Voltage,J01G11301BNB114,2023-01-01T07:11:37.469,316.7,13
2565847531,2023-01-01T10:41:20.023391,PV3Current,J01G11301BNB114,2023-01-01T07:11:37.469,0,13
2565847532,2023-01-01T10:41:20.024034,powerFactory,J01G11301BNB114,2023-01-01T07:11:37.469,1,13
2565847533,2023-01-01T10:41:20.024730,deviceID,J01G11301BNB114,2023-01-01T07:11:37.469,J01G11301BNB114,13
2565847534,2023-01-01T10:41:20.025370,CCurrent,J01G11301BNB114,2023-01-01T07:11:37.469,0,13
2565847535,2023-01-01T10:41:20.026030,PV2Current,J01G11301BNB114,2023-01-01T07:11:37.469,3.1,13
2565847536,2023-01-01T10:41:20.026684,lineFrequency,J01G11301BNB114,2023-01-01T07:11:37.469,59.97,13
2565847537,2023-01-01T10:41:20.027326,ACurrent,J01G11301BNB114,2023-01-01T07:11:37.469,10.3,13
2565847538,2023-01-01T10:41:20.027908,AVoltage,J01G11301BNB114,2023-01-01T07:11:37.469,232.2,13
2565847539,2023-01-01T10:41:20.028539,inverterStatus,J01G11301BNB114,2023-01-01T07:11:37.469,On-Grid,13
2565847540,2023-01-01T10:41:20.029195,PV4Current,J01G11301BNB114,2023-01-01T07:11:37.469,0,13
2565847541,2023-01-01T10:41:20.029796,Temp,J01G11301BNB114,2023-01-01T07:11:37.469,35,13
2565847542,2023-01-01T10:41:20.030476,BVoltage,J01G11301BNB114,2023-01-01T07:11:37.469,0,13
2565847543,2023-01-01T10:41:20.031114,BCurrent,J01G11301BNB114,2023-01-01T07:11:37.469,0,13
2565847544,2023-01-01T10:41:20.031722,PV4Voltage,J01G11301BNB114,2023-01-01T07:11:37.469,0,13
2565847545,2023-01-01T10:41:20.032296,outputEnergy,J01G11301BNB114,2023-01-01T07:11:37.469,4873,13
2565847546,2023-01-01T10:41:20.032861,CVoltage,J01G11301BNB114,2023-01-01T07:11:37.469,0,13
2565847547,2023-01-01T10:41:20.033431,PV2Voltage,J01G11301BNB114,2023-01-01T07:11:37.469,255.1,13
2565847548,2023-01-01T10:41:20.033993,PV3Voltage,J01G11301BNB114,2023-01-01T07:11:37.469,0,13
2565847549,2023-01-01T10:41:20.034907,acActivePower,J01G11301BNB114,2023-01-01T07:11:37.469,2.432,13
2565998647,2023-01-01T10:51:43.986393,PV1Current,J01G11301BNB114,2023-01-01T07:19:07.483,5.5,13
2565998648,2023-01-01T10:51:43.987427,PV1Voltage,J01G11301BNB114,2023-01-01T07:19:07.483,316.5,13
2565998649,2023-01-01T10:51:43.987927,PV3Current,J01G11301BNB114,2023-01-01T07:19:07.483,0,13
2565998650,2023-01-01T10:51:43.988406,powerFactory,J01G11301BNB114,2023-01-01T07:19:07.483,1,13
2565998651,2023-01-01T10:51:43.988882,deviceID,J01G11301BNB114,2023-01-01T07:19:07.483,J01G11301BNB114,13
2565998652,2023-01-01T10:51:43.989391,CCurrent,J01G11301BNB114,2023-01-01T07:19:07.483,0,13
2565998653,2023-01-01T10:51:43.989895,PV2Current,J01G11301BNB114,2023-01-01T07:19:07.483,3.4,13
2565998654,2023-01-01T10:51:43.990371,lineFrequency,J01G11301BNB114,2023-01-01T07:19:07.483,60.02,13
2565998655,2023-01-01T10:51:43.990849,ACurrent,J01G11301BNB114,2023-01-01T07:19:07.483,11,13
2565998656,2023-01-01T10:51:43.991357,AVoltage,J01G11301BNB114,2023-01-01T07:19:07.483,234.9,13
2565998657,2023-01-01T10:51:43.991875,inverterStatus,J01G11301BNB114,2023-01-01T07:19:07.483,On-Grid,13
2565998658,2023-01-01T10:51:43.992373,PV4Current,J01G11301BNB114,2023-01-01T07:19:07.483,0,13
2565998659,2023-01-01T10:51:43.992914,Temp,J01G11301BNB114,2023-01-01T07:19:07.483,36,13
2565998660,2023-01-01T10:51:43.993419,BVoltage,J01G11301BNB114,2023-01-01T07:19:07.483,0,13
2565998661,2023-01-01T10:51:43.993915,BCurrent,J01G11301BNB114,2023-01-01T07:19:07.483,0,13
2565998662,2023-01-01T10:51:43.994400,PV4Voltage,J01G11301BNB114,2023-01-01T07:19:07.483,0,13
2565998663,2023-01-01T10:51:43.994878,outputEnergy,J01G11301BNB114,2023-01-01T07:19:07.483,4873.3,13
2565998664,2023-01-01T10:51:43.995356,CVoltage,J01G11301BNB114,2023-01-01T07:19:07.483,0,13
2565998665,2023-01-01T10:51:43.995840,PV2Voltage,J01G11301BNB114,2023-01-01T07:19:07.483,255.5,13
2565998666,2023-01-01T10:51:43.996319,PV3Voltage,J01G11301BNB114,2023-01-01T07:19:07.483,0,13
2565998667,2023-01-01T10:51:43.996800,acActivePower,J01G11301BNB114,2023-01-01T07:19:07.483,2.627,13
2566121268,2023-01-01T10:59:46.325812,PV1Current,J01G11301BNB114,2023-01-01T07:25:07.489,5.3,13
2566121269,2023-01-01T10:59:46.326890,PV1Voltage,J01G11301BNB114,2023-01-01T07:25:07.489,315.6,13
2566121270,2023-01-01T10:59:46.327399,PV3Current,J01G11301BNB114,2023-01-01T07:25:07.489,0,13
2566121271,2023-01-01T10:59:46.327908,powerFactory,J01G11301BNB114,2023-01-01T07:25:07.489,1,13
2566121272,2023-01-01T10:59:46.328410,deviceID,J01G11301BNB114,2023-01-01T07:25:07.489,J01G11301BNB114,13
2566121273,2023-01-01T10:59:46.328892,CCurrent,J01G11301BNB114,2023-01-01T07:25:07.489,0,13
2566121274,2023-01-01T10:59:46.329378,PV2Current,J01G11301BNB114,2023-01-01T07:25:07.489,3.4,13
2566121275,2023-01-01T10:59:46.329855,lineFrequency,J01G11301BNB114,2023-01-01T07:25:07.489,60.03,13
2566121276,2023-01-01T10:59:46.330356,ACurrent,J01G11301BNB114,2023-01-01T07:25:07.489,10.8,13
2566121277,2023-01-01T10:59:46.330851,AVoltage,J01G11301BNB114,2023-01-01T07:25:07.489,234.6,13
2566121278,2023-01-01T10:59:46.331330,inverterStatus,J01G11301BNB114,2023-01-01T07:25:07.489,On-Grid,13
2566121279,2023-01-01T10:59:46.331843,PV4Current,J01G11301BNB114,2023-01-01T07:25:07.489,0,13
2566121280,2023-01-01T10:59:46.332369,Temp,J01G11301BNB114,2023-01-01T07:25:07.489,37,13
2566121281,2023-01-01T10:59:46.332857,BVoltage,J01G11301BNB114,2023-01-01T07:25:07.489,0,13
2566121282,2023-01-01T10:59:46.333363,BCurrent,J01G11301BNB114,2023-01-01T07:25:07.489,0,13
2566121283,2023-01-01T10:59:46.333866,PV4Voltage,J01G11301BNB114,2023-01-01T07:25:07.489,0,13
2566121284,2023-01-01T10:59:46.334348,outputEnergy,J01G11301BNB114,2023-01-01T07:25:07.489,4873.6,13
2566121285,2023-01-01T10:59:46.334830,CVoltage,J01G11301BNB114,2023-01-01T07:25:07.489,0,13
2566121286,2023-01-01T10:59:46.335310,PV2Voltage,J01G11301BNB114,2023-01-01T07:25:07.489,253.1,13
2566121287,2023-01-01T10:59:46.335788,PV3Voltage,J01G11301BNB114,2023-01-01T07:25:07.489,0,13
2566121288,2023-01-01T10:59:46.336277,acActivePower,J01G11301BNB114,2023-01-01T07:25:07.489,2.557,13
2566243384,2023-01-01T11:07:49.888811,PV1Current,J01G11301BNB114,2023-01-01T07:31:07.497,5.5,13
